Order_ID,Product_ID,Product_Category,Product_Price,Order_Quantity,Discount_Applied,discount_percentage,Supplier_Name,Region,Return_Status,return_probability,risk_category
ORD00000766,PROD00000766,Home,241.36,1,33.18,13.747099767981439,PrimeSourceLtd,South,Returned,0.6379469582058435,High
ORD00000767,PROD00000767,Home,421.33,4,47.02,11.159898416917855,FastShipLogistics,South,Returned,0.5213507534248294,Medium
ORD00000768,PROD00000768,Books,423.31,3,4.06,0.9591079823297346,TechVendorInc,South,NotReturned,0.4087572259794707,Low
ORD00000769,PROD00000769,Clothing,29.51,5,3.39,11.487631311419857,TechVendorInc,North,NotReturned,0.5881737422563361,High
ORD00000770,PROD00000770,Toys,497.87,4,13.72,2.755739450057244,MegaDistributorLLC,East,NotReturned,0.5068020314991319,Medium
ORD00000771,PROD00000771,Home,257.6,3,0.08,0.03105590062111801,TechVendorInc,Central,Returned,0.549680372641511,High
ORD00000772,PROD00000772,Home,365.79,3,46.28,12.65206812652068,TechVendorInc,East,NotReturned,0.5294132914363072,Medium
ORD00000773,PROD00000773,Books,345.98,5,31.3,9.046765709000521,FastShipLogistics,South,NotReturned,0.5120642993719247,Medium
ORD00000774,PROD00000774,Electronics,5.45,4,13.69,251.19266055045867,TechVendorInc,East,NotReturned,0.4195401129586445,Low
ORD00000775,PROD00000775,Books,198.82,2,22.94,11.538074640378232,TechVendorInc,Central,Returned,0.5379795584068797,High
ORD00000776,PROD00000776,Electronics,201.18,5,49.36,24.535242071776516,DirectGoodsCorp,Central,NotReturned,0.43849809147509505,Low
ORD00000777,PROD00000777,Toys,415.28,3,20.92,5.0375650163744945,GlobalSupplyCo,South,Returned,0.5030984660531641,Medium
ORD00000778,PROD00000778,Electronics,153.98,4,24.49,15.904662943239382,DirectGoodsCorp,North,NotReturned,0.44321771038544794,Low
ORD00000779,PROD00000779,Books,193.53,5,9.48,4.89846535420865,DirectGoodsCorp,North,Returned,0.5017503131415761,Medium
ORD00000780,PROD00000780,Home,33.34,5,24.34,73.00539892021595,PrimeSourceLtd,East,Returned,0.6020742093723722,High
ORD00000781,PROD00000781,Books,174.71,4,7.44,4.258485490240971,TechVendorInc,North,Returned,0.502780245989123,Medium
ORD00000782,PROD00000782,Home,338.78,3,42.94,12.674892260464018,GlobalSupplyCo,East,Returned,0.5947454198240076,High
ORD00000783,PROD00000783,Toys,80.15,2,14.42,17.99126637554585,TechVendorInc,West,NotReturned,0.5483440565322533,High
ORD00000784,PROD00000784,Home,312.04,5,47.52,15.228816818356622,PrimeSourceLtd,Central,Returned,0.5636150131244478,High
ORD00000785,PROD00000785,Clothing,128.61,3,49.91,38.807246714874424,TechVendorInc,West,NotReturned,0.4777496165010601,Medium
ORD00000786,PROD00000786,Books,250.63,1,44.42,17.723337190280493,GlobalSupplyCo,North,Returned,0.5805380446559586,High
ORD00000787,PROD00000787,Toys,124.8,2,30.38,24.34294871794872,DirectGoodsCorp,North,Returned,0.5061636200487558,Medium
ORD00000788,PROD00000788,Electronics,219.96,5,2.1,0.9547190398254228,PrimeSourceLtd,South,NotReturned,0.40781952154795775,Low
ORD00000789,PROD00000789,Clothing,418.68,2,8.03,1.917932549918792,QuickStockPartners,Central,Returned,0.5799399700628822,High
ORD00000790,PROD00000790,Clothing,484.56,3,32.69,6.746326564305762,PrimeSourceLtd,East,Returned,0.5673194077880025,High
ORD00000791,PROD00000791,Books,52.52,3,40.92,77.91317593297791,DirectGoodsCorp,Central,NotReturned,0.4630094913902581,Low
ORD00000792,PROD00000792,Electronics,455.97,4,43.91,9.630019518827991,MegaDistributorLLC,North,Returned,0.591583144188423,High
ORD00000793,PROD00000793,Electronics,421.45,4,18.86,4.475026693557955,QuickStockPartners,West,NotReturned,0.5214200642408796,Medium
ORD00000794,PROD00000794,Clothing,472.77,2,43.55,9.211667406984368,TechVendorInc,Central,Returned,0.5887014481447909,High
ORD00000795,PROD00000795,Books,107.28,1,49.83,46.44854586129753,MegaDistributorLLC,West,NotReturned,0.4456350681149688,Low
ORD00000796,PROD00000796,Books,327.59,3,0.29,0.08852529075979121,GlobalSupplyCo,West,NotReturned,0.42004262187109975,Low
ORD00000797,PROD00000797,Books,276.28,1,12.78,4.6257420008686845,TechVendorInc,North,NotReturned,0.4779729284902339,Medium
ORD00000798,PROD00000798,Toys,33.61,3,28.97,86.19458494495686,GlobalSupplyCo,South,Returned,0.5204554234228463,Medium
ORD00000799,PROD00000799,Books,133.34,3,48.33,36.24568771561422,GlobalSupplyCo,West,Returned,0.5403546489475448,High
ORD00000800,PROD00000800,Electronics,443.61,4,4.05,0.9129640900791235,FastShipLogistics,West,Returned,0.5666900074661884,High
ORD00000801,PROD00000801,Home,131.3,4,19.11,14.554455445544553,TechVendorInc,North,Returned,0.5488995737180972,High
ORD00000802,PROD00000802,Books,494.15,2,3.27,0.6617423859152081,MegaDistributorLLC,North,Returned,0.5572671183790306,High
ORD00000803,PROD00000803,Toys,404.7,2,10.26,2.535211267605634,QuickStockPartners,Central,NotReturned,0.4702329184397741,Low
ORD00000804,PROD00000804,Books,497.55,2,9.8,1.9696512913275048,GlobalSupplyCo,South,NotReturned,0.3861952728780293,Low
ORD00000805,PROD00000805,Electronics,295.21,5,25.46,8.624369093187902,PrimeSourceLtd,Central,Returned,0.5145453555391216,Medium
ORD00000806,PROD00000806,Toys,221.45,5,38.04,17.177692481372773,GlobalSupplyCo,Central,Returned,0.565000987531594,High
ORD00000807,PROD00000807,Home,352.78,3,12.22,3.4639151879358248,GlobalSupplyCo,East,NotReturned,0.4748137938592248,Medium
ORD00000808,PROD00000808,Books,438.07,4,35.34,8.067203871527383,FastShipLogistics,South,Returned,0.49554584607484214,Medium
ORD00000809,PROD00000809,Electronics,481.63,5,40.0,8.305130494362894,DirectGoodsCorp,Central,Returned,0.4676538580728028,Low
ORD00000810,PROD00000810,Toys,439.12,4,27.79,6.328566223355803,GlobalSupplyCo,West,NotReturned,0.43324748357189263,Low
ORD00000811,PROD00000811,Home,47.71,2,7.57,15.866694613288617,PrimeSourceLtd,North,NotReturned,0.4367340077864446,Low
ORD00000812,PROD00000812,Home,98.15,3,10.83,11.034131431482425,ReliableSuppliesInc,North,Returned,0.5657333951169509,High
ORD00000813,PROD00000813,Electronics,469.16,4,39.01,8.314860601926847,QuickStockPartners,East,Returned,0.5681932337034299,High
ORD00000814,PROD00000814,Clothing,155.7,3,27.91,17.92549775208735,PrimeSourceLtd,West,NotReturned,0.46067737048749047,Low
ORD00000815,PROD00000815,Home,115.73,1,38.17,32.981940724099196,MegaDistributorLLC,East,NotReturned,0.3874111744991243,Low
ORD00000816,PROD00000816,Toys,259.15,3,25.59,9.874590005788155,DirectGoodsCorp,North,NotReturned,0.45921794836982044,Low
ORD00000817,PROD00000817,Toys,215.54,1,3.21,1.4892827317435278,FastShipLogistics,East,Returned,0.5420002378836678,High
ORD00000818,PROD00000818,Electronics,6.29,4,40.58,645.1510333863274,TechVendorInc,West,NotReturned,0.39089234942028106,Low
ORD00000819,PROD00000819,Books,197.21,3,7.88,3.995740581106434,FastShipLogistics,West,Returned,0.47930792024752916,Medium
ORD00000820,PROD00000820,Books,18.2,4,1.63,8.956043956043956,FastShipLogistics,Central,NotReturned,0.3646441617305472,Low
ORD00000821,PROD00000821,Books,486.34,4,33.46,6.879960521445902,PrimeSourceLtd,North,Returned,0.5388749875013557,High
ORD00000822,PROD00000822,Clothing,414.62,2,27.89,6.726641261878346,QuickStockPartners,Central,NotReturned,0.4484503562631916,Low
ORD00000823,PROD00000823,Electronics,122.95,1,34.04,27.6860512403416,DirectGoodsCorp,South,NotReturned,0.5043561525556743,Medium
ORD00000824,PROD00000824,Clothing,271.1,4,38.38,14.15713758760605,TechVendorInc,North,Returned,0.5619449261239787,High
ORD00000825,PROD00000825,Clothing,74.22,5,44.99,60.617084343842635,MegaDistributorLLC,West,Returned,0.5879287727228666,High
ORD00000826,PROD00000826,Electronics,397.49,1,40.89,10.28705124657224,GlobalSupplyCo,South,Returned,0.5215821157006958,Medium
ORD00000827,PROD00000827,Home,227.92,2,27.46,12.048087048087048,DirectGoodsCorp,East,Returned,0.5565352386330944,High
ORD00000828,PROD00000828,Toys,292.97,5,10.13,3.4576919138478344,DirectGoodsCorp,East,Returned,0.5803619297870195,High
ORD00000829,PROD00000829,Clothing,432.09,3,16.12,3.730704251429101,MegaDistributorLLC,Central,Returned,0.5347656878920081,High
ORD00000830,PROD00000830,Electronics,489.06,5,29.77,6.087187666135034,MegaDistributorLLC,West,Returned,0.47106696717501473,Low
ORD00000831,PROD00000831,Home,104.72,1,28.58,27.291825821237587,DirectGoodsCorp,South,NotReturned,0.47546615080933896,Medium
ORD00000832,PROD00000832,Electronics,109.27,2,2.0,1.8303285439736434,QuickStockPartners,East,NotReturned,0.3836177711276925,Low
ORD00000833,PROD00000833,Clothing,72.94,4,39.66,54.37345763641349,GlobalSupplyCo,East,Returned,0.5355942774548788,High
ORD00000834,PROD00000834,Home,258.37,3,33.15,12.83043697023648,MegaDistributorLLC,South,Returned,0.5002460096884733,Medium
ORD00000835,PROD00000835,Electronics,270.07,2,27.05,10.015921798052357,PrimeSourceLtd,North,Returned,0.5134946916690906,Medium
ORD00000836,PROD00000836,Toys,67.21,2,5.64,8.391608391608392,TechVendorInc,East,Returned,0.46362771636539357,Low
ORD00000837,PROD00000837,Toys,169.56,4,44.65,26.332861523944324,GlobalSupplyCo,Central,Returned,0.5522596545034534,High
ORD00000838,PROD00000838,Books,472.11,2,17.56,3.7194721569125835,DirectGoodsCorp,North,NotReturned,0.5135363869010887,Medium
ORD00000839,PROD00000839,Clothing,262.66,2,0.42,0.15990253559735015,FastShipLogistics,East,NotReturned,0.4362749671015093,Low
ORD00000840,PROD00000840,Clothing,464.14,1,7.42,1.5986555780583445,PrimeSourceLtd,West,Returned,0.5498922618558639,High
ORD00000841,PROD00000841,Electronics,182.33,4,27.81,15.252564032249216,MegaDistributorLLC,East,NotReturned,0.5185080151210222,Medium
ORD00000842,PROD00000842,Clothing,494.3,4,49.71,10.056645761683189,PrimeSourceLtd,East,Returned,0.5595806295945982,High
ORD00000843,PROD00000843,Home,410.87,3,2.3,0.5597877674203519,TechVendorInc,South,Returned,0.5408391621508322,High
ORD00000844,PROD00000844,Home,425.77,1,39.75,9.336026493177068,PrimeSourceLtd,South,Returned,0.5456254775827429,High
ORD00000845,PROD00000845,Toys,399.72,3,23.87,5.971680176123286,ReliableSuppliesInc,Central,Returned,0.5068807422929341,Medium
ORD00000846,PROD00000846,Home,424.75,3,42.18,9.930547380812243,TechVendorInc,South,Returned,0.516700709737385,Medium
ORD00000847,PROD00000847,Books,261.33,4,29.14,11.150652431791224,TechVendorInc,East,NotReturned,0.48443086296700344,Medium
ORD00000848,PROD00000848,Books,491.06,1,49.52,10.084307416608969,FastShipLogistics,North,Returned,0.5701181448528209,High
ORD00000849,PROD00000849,Home,217.88,1,45.89,21.062052505966587,FastShipLogistics,West,NotReturned,0.5192861368765203,Medium
ORD00000850,PROD00000850,Home,40.17,1,13.41,33.3831217326363,TechVendorInc,North,NotReturned,0.43605121877003805,Low
ORD00000851,PROD00000851,Toys,64.06,3,40.97,63.95566656259756,PrimeSourceLtd,North,NotReturned,0.4851871251728679,Medium
ORD00000852,PROD00000852,Books,38.9,5,26.07,67.01799485861183,DirectGoodsCorp,East,NotReturned,0.47642774187090464,Medium
ORD00000853,PROD00000853,Toys,214.44,5,47.07,21.950195858981534,QuickStockPartners,East,Returned,0.547633838738763,High
ORD00000854,PROD00000854,Home,290.52,3,19.63,6.756849786589564,TechVendorInc,Central,NotReturned,0.44340105179862327,Low
ORD00000855,PROD00000855,Home,384.24,1,9.28,2.4151571934207783,TechVendorInc,West,NotReturned,0.46484208778331826,Low
ORD00000856,PROD00000856,Electronics,193.15,3,34.02,17.613253947709033,GlobalSupplyCo,South,NotReturned,0.47007853397920113,Low
ORD00000857,PROD00000857,Electronics,378.22,1,38.89,10.282375337105387,FastShipLogistics,West,Returned,0.5605710176851665,High
ORD00000858,PROD00000858,Electronics,105.02,4,5.95,5.665587507141497,MegaDistributorLLC,West,NotReturned,0.45445398849698415,Low
ORD00000859,PROD00000859,Toys,9.65,5,15.33,158.86010362694302,QuickStockPartners,North,Returned,0.5542000408676698,High
ORD00000860,PROD00000860,Clothing,110.88,2,44.98,40.566378066378064,PrimeSourceLtd,Central,Returned,0.597113459061246,High
ORD00000861,PROD00000861,Electronics,161.17,2,5.17,3.2077930135881365,PrimeSourceLtd,North,NotReturned,0.34928666427771143,Low
ORD00000862,PROD00000862,Electronics,304.88,1,3.19,1.046313303594857,TechVendorInc,South,Returned,0.5449391410243323,High
ORD00000863,PROD00000863,Electronics,77.46,2,31.83,41.092176607281175,FastShipLogistics,North,NotReturned,0.5269887288079433,Medium
ORD00000864,PROD00000864,Home,83.12,3,39.58,47.61790182868142,TechVendorInc,West,Returned,0.5962937793327012,High
ORD00000865,PROD00000865,Home,13.31,1,10.17,76.40871525169045,GlobalSupplyCo,North,NotReturned,0.3914600441657953,Low
ORD00000866,PROD00000866,Books,119.68,1,47.17,39.413435828877006,MegaDistributorLLC,East,NotReturned,0.4587090137580185,Low
ORD00000867,PROD00000867,Clothing,229.45,3,6.06,2.6410982784920463,PrimeSourceLtd,North,Returned,0.513811174144386,Medium
ORD00000868,PROD00000868,Home,125.17,3,27.05,21.610609570983463,MegaDistributorLLC,North,NotReturned,0.45228028433155143,Low
ORD00000869,PROD00000869,Clothing,5.48,5,4.55,83.02919708029196,GlobalSupplyCo,Central,NotReturned,0.4431745357182978,Low
ORD00000870,PROD00000870,Home,72.82,4,39.09,53.68030760780006,QuickStockPartners,East,NotReturned,0.4268478882084961,Low
ORD00000871,PROD00000871,Electronics,172.92,3,11.62,6.719870460328475,DirectGoodsCorp,North,NotReturned,0.43838761435041657,Low
ORD00000872,PROD00000872,Clothing,177.02,3,16.45,9.292735284148684,TechVendorInc,North,NotReturned,0.49977546361107306,Medium
ORD00000873,PROD00000873,Books,363.96,1,27.85,7.651939773601496,TechVendorInc,East,Returned,0.5973358215919632,High
ORD00000874,PROD00000874,Home,413.54,4,21.48,5.194177104995889,ReliableSuppliesInc,South,NotReturned,0.4664154185672961,Low
ORD00000875,PROD00000875,Home,90.76,4,16.62,18.312031732040545,TechVendorInc,East,Returned,0.5004789901978411,Medium
ORD00000876,PROD00000876,Electronics,48.1,4,35.56,73.92931392931393,GlobalSupplyCo,South,Returned,0.5252092946678408,Medium
ORD00000877,PROD00000877,Toys,142.5,1,48.58,34.09122807017544,TechVendorInc,Central,Returned,0.5264485376319472,Medium
ORD00000878,PROD00000878,Home,248.88,1,23.35,9.38203150112504,QuickStockPartners,West,Returned,0.5493227458695226,High
ORD00000879,PROD00000879,Home,384.37,1,3.4,0.8845643520566122,MegaDistributorLLC,South,NotReturned,0.4096169001154497,Low
ORD00000880,PROD00000880,Electronics,195.92,5,10.94,5.583911800734994,GlobalSupplyCo,Central,Returned,0.5144995430886903,Medium
ORD00000881,PROD00000881,Clothing,15.61,1,9.41,60.28187059577195,MegaDistributorLLC,West,Returned,0.6663048977845982,High
ORD00000882,PROD00000882,Electronics,335.28,2,11.94,3.561202576950609,PrimeSourceLtd,West,NotReturned,0.4381692392564476,Low
ORD00000883,PROD00000883,Clothing,54.98,4,42.0,76.39141506002183,PrimeSourceLtd,South,NotReturned,0.4691060332526492,Low
ORD00000884,PROD00000884,Electronics,313.42,5,5.52,1.7612149830897834,GlobalSupplyCo,East,Returned,0.5646888461706658,High
ORD00000885,PROD00000885,Clothing,235.24,1,28.08,11.936745451453833,GlobalSupplyCo,North,Returned,0.5818885123135027,High
ORD00000886,PROD00000886,Toys,141.31,3,39.92,28.249946925199914,PrimeSourceLtd,South,NotReturned,0.4778464550526149,Medium
ORD00000887,PROD00000887,Home,169.26,3,42.34,25.0147701760605,QuickStockPartners,West,NotReturned,0.48471105816607507,Medium
ORD00000888,PROD00000888,Toys,422.57,5,0.14,0.033130605580140575,DirectGoodsCorp,West,Returned,0.6826147745113441,High
ORD00000889,PROD00000889,Toys,233.46,5,16.82,7.204660327250921,PrimeSourceLtd,South,NotReturned,0.43569816705258957,Low
ORD00000890,PROD00000890,Clothing,23.11,1,22.31,96.53829511034185,TechVendorInc,South,Returned,0.5981583411440575,High
ORD00000891,PROD00000891,Books,359.94,4,31.9,8.862588209145969,GlobalSupplyCo,South,Returned,0.5230800582987329,Medium
ORD00000892,PROD00000892,Books,67.2,3,35.67,53.080357142857146,MegaDistributorLLC,North,NotReturned,0.3911708500249499,Low
ORD00000893,PROD00000893,Home,47.46,3,47.83,100.779603876949,TechVendorInc,North,Returned,0.6293714475910811,High
ORD00000894,PROD00000894,Toys,226.34,2,28.94,12.786074047892551,FastShipLogistics,West,Returned,0.49436034987273453,Medium
ORD00000895,PROD00000895,Books,76.37,3,17.45,22.849286368993056,MegaDistributorLLC,East,Returned,0.5002004527406249,Medium
ORD00000896,PROD00000896,Electronics,35.97,5,12.54,34.862385321100916,GlobalSupplyCo,West,NotReturned,0.4421433049888278,Low
ORD00000897,PROD00000897,Home,129.78,2,9.48,7.304669440591772,MegaDistributorLLC,West,Returned,0.5107773875978675,Medium
ORD00000898,PROD00000898,Toys,468.12,5,35.66,7.617704862001196,FastShipLogistics,West,NotReturned,0.4418422154614688,Low
ORD00000899,PROD00000899,Clothing,19.96,4,12.06,60.42084168336673,PrimeSourceLtd,South,NotReturned,0.39280135866030064,Low
ORD00000900,PROD00000900,Home,59.07,2,26.95,45.62383612662942,ReliableSuppliesInc,North,Returned,0.5536871798271235,High
ORD00000901,PROD00000901,Clothing,396.84,4,14.84,3.739542384840238,DirectGoodsCorp,South,NotReturned,0.4821930871535372,Medium
ORD00000902,PROD00000902,Books,461.12,1,21.47,4.656054823039556,TechVendorInc,South,Returned,0.5310641082045146,High
ORD00000903,PROD00000903,Toys,414.58,1,37.43,9.028414298808434,GlobalSupplyCo,South,Returned,0.5263053847412141,Medium
ORD00000904,PROD00000904,Electronics,473.0,1,15.44,3.2642706131078225,DirectGoodsCorp,North,Returned,0.5614915405219193,High
ORD00000905,PROD00000905,Toys,27.41,5,22.93,83.65560014593214,PrimeSourceLtd,Central,Returned,0.6227610048168494,High
ORD00000906,PROD00000906,Clothing,242.74,5,41.85,17.24066902859026,MegaDistributorLLC,East,Returned,0.5632679310178862,High
ORD00000907,PROD00000907,Books,466.61,5,3.74,0.8015258995735196,QuickStockPartners,West,NotReturned,0.3732863330827068,Low
ORD00000908,PROD00000908,Home,120.12,3,12.56,10.456210456210457,MegaDistributorLLC,West,NotReturned,0.47098959675215535,Low
ORD00000909,PROD00000909,Books,122.82,1,7.58,6.171633284481355,TechVendorInc,South,NotReturned,0.4717039446146842,Low
ORD00000910,PROD00000910,Home,471.25,4,36.45,7.7347480106100805,GlobalSupplyCo,South,Returned,0.611813239127982,High
ORD00000911,PROD00000911,Electronics,188.0,5,23.6,12.553191489361703,GlobalSupplyCo,Central,Returned,0.5103543128244258,Medium
ORD00000912,PROD00000912,Books,394.27,3,46.91,11.89793796129556,GlobalSupplyCo,South,NotReturned,0.4553363841168258,Low
ORD00000913,PROD00000913,Clothing,177.24,4,36.53,20.610471676822385,FastShipLogistics,North,Returned,0.533362079833063,High
ORD00000914,PROD00000914,Home,481.7,5,47.15,9.788249948100477,TechVendorInc,Central,NotReturned,0.40861527261515607,Low
ORD00000915,PROD00000915,Toys,129.34,4,5.02,3.881243234884799,MegaDistributorLLC,South,Returned,0.3512822743713886,Low
ORD00000916,PROD00000916,Clothing,170.22,2,15.19,8.923745740806016,DirectGoodsCorp,North,NotReturned,0.4732562328833698,Medium
ORD00000917,PROD00000917,Toys,48.1,4,9.2,19.126819126819125,GlobalSupplyCo,Central,NotReturned,0.4113078630037451,Low
ORD00000918,PROD00000918,Clothing,399.54,4,37.73,9.443359863843419,GlobalSupplyCo,West,NotReturned,0.40792134769945826,Low
ORD00000919,PROD00000919,Toys,337.71,3,45.19,13.381303485238815,FastShipLogistics,North,NotReturned,0.4534666042346133,Low
ORD00000920,PROD00000920,Home,232.67,1,22.7,9.756307216228995,ReliableSuppliesInc,South,NotReturned,0.4483603046278503,Low
ORD00000921,PROD00000921,Electronics,5.46,2,9.32,170.69597069597071,FastShipLogistics,East,NotReturned,0.3210051635360046,Low
ORD00000922,PROD00000922,Electronics,279.62,3,24.21,8.65817895715614,GlobalSupplyCo,West,Returned,0.5265325975354673,Medium
ORD00000923,PROD00000923,Books,166.66,2,45.27,27.16308652346094,ReliableSuppliesInc,Central,Returned,0.5728149846681578,High
ORD00000924,PROD00000924,Toys,113.52,3,37.41,32.95454545454545,ReliableSuppliesInc,Central,Returned,0.5074549920857785,Medium
ORD00000925,PROD00000925,Electronics,179.43,4,8.57,4.776235857994761,DirectGoodsCorp,West,NotReturned,0.435937871825659,Low
ORD00000926,PROD00000926,Books,290.01,1,1.75,0.6034274680183441,TechVendorInc,East,NotReturned,0.370321634924338,Low
ORD00000927,PROD00000927,Clothing,467.27,2,43.59,9.32865366918484,GlobalSupplyCo,Central,Returned,0.5071960822761594,Medium
ORD00000928,PROD00000928,Toys,145.79,5,45.43,31.161259345634136,DirectGoodsCorp,North,NotReturned,0.4720690358447708,Low
ORD00000929,PROD00000929,Books,293.1,5,48.83,16.659843056977138,MegaDistributorLLC,North,Returned,0.56639157544261,High
ORD00000930,PROD00000930,Clothing,286.71,4,5.24,1.8276307069861535,ReliableSuppliesInc,South,NotReturned,0.42116644417144117,Low
ORD00000931,PROD00000931,Electronics,355.83,1,33.56,9.431470084028891,DirectGoodsCorp,South,Returned,0.47155825388942424,Low
ORD00000932,PROD00000932,Home,469.94,4,3.81,0.8107417968251266,FastShipLogistics,East,Returned,0.5855329781566811,High
ORD00000933,PROD00000933,Home,278.39,3,13.02,4.676892129746039,GlobalSupplyCo,East,NotReturned,0.48363332860107283,Medium
ORD00000934,PROD00000934,Clothing,55.53,5,1.79,3.2234828020889608,MegaDistributorLLC,South,NotReturned,0.3951317642437472,Low
ORD00000935,PROD00000935,Clothing,119.12,1,27.23,22.859301544660845,GlobalSupplyCo,East,Returned,0.5499840718829504,High
ORD00000936,PROD00000936,Toys,465.92,2,10.54,2.262190934065934,TechVendorInc,South,NotReturned,0.4215274076478963,Low
ORD00000937,PROD00000937,Books,411.5,3,33.22,8.072904009720535,MegaDistributorLLC,Central,NotReturned,0.4996221787396018,Medium
ORD00000938,PROD00000938,Books,167.34,1,44.16,26.38938687701685,GlobalSupplyCo,North,Returned,0.5762274179062945,High
ORD00000939,PROD00000939,Home,390.63,3,42.15,10.790261884647876,DirectGoodsCorp,South,NotReturned,0.4832011099057222,Medium
ORD00000940,PROD00000940,Toys,489.35,1,29.54,6.036579135588024,GlobalSupplyCo,North,NotReturned,0.4804667360840925,Medium
ORD00000941,PROD00000941,Clothing,403.01,3,47.34,11.746606783950773,ReliableSuppliesInc,South,NotReturned,0.5373827150715953,High
ORD00000942,PROD00000942,Clothing,459.64,1,31.73,6.903228613697676,MegaDistributorLLC,South,NotReturned,0.45237470244846206,Low
ORD00000943,PROD00000943,Home,132.47,5,26.04,19.65728089378727,PrimeSourceLtd,East,NotReturned,0.4747967571797239,Medium
ORD00000944,PROD00000944,Toys,325.05,1,34.69,10.67220427626519,GlobalSupplyCo,West,NotReturned,0.47563715418008184,Medium
ORD00000945,PROD00000945,Clothing,71.42,2,46.94,65.72388686642397,PrimeSourceLtd,East,Returned,0.6347524123636195,High
ORD00000946,PROD00000946,Home,407.48,5,21.37,5.244429174438009,QuickStockPartners,West,Returned,0.5382153597245363,High
ORD00000947,PROD00000947,Books,15.34,2,7.35,47.913950456323334,FastShipLogistics,West,NotReturned,0.4234312232323706,Low
ORD00000948,PROD00000948,Home,481.65,3,12.08,2.5080452610816986,GlobalSupplyCo,West,Returned,0.485332466865042,Medium
ORD00000949,PROD00000949,Toys,381.32,2,22.6,5.926780656666318,GlobalSupplyCo,Central,Returned,0.5145161430578312,Medium
ORD00000950,PROD00000950,Clothing,14.17,2,41.7,294.28369795342275,MegaDistributorLLC,South,NotReturned,0.44466900542334387,Low
ORD00000951,PROD00000951,Home,399.07,3,44.44,11.135890946450496,GlobalSupplyCo,Central,NotReturned,0.4677495636094985,Low
ORD00000952,PROD00000952,Home,222.77,4,23.53,10.562463527404947,FastShipLogistics,South,Returned,0.5633675055694518,High
ORD00000953,PROD00000953,Home,96.69,4,5.61,5.802047781569966,GlobalSupplyCo,West,NotReturned,0.4477023710173167,Low
ORD00000954,PROD00000954,Electronics,218.3,2,44.87,20.554283096655976,GlobalSupplyCo,Central,Returned,0.5213789016178976,Medium
ORD00000955,PROD00000955,Books,338.7,4,25.71,7.590788308237379,MegaDistributorLLC,East,NotReturned,0.47238351196011164,Low
ORD00000956,PROD00000956,Home,388.46,1,8.27,2.1289193224527625,QuickStockPartners,Central,NotReturned,0.45348568629418523,Low
ORD00000957,PROD00000957,Home,63.59,1,47.26,74.31986161346123,GlobalSupplyCo,Central,NotReturned,0.5331687997900162,High
ORD00000958,PROD00000958,Toys,191.49,2,37.26,19.457935140216197,FastShipLogistics,West,Returned,0.569097807019254,High
ORD00000959,PROD00000959,Home,392.94,2,29.73,7.566040616888074,QuickStockPartners,Central,Returned,0.5223952877274493,Medium
ORD00000960,PROD00000960,Clothing,393.56,2,47.63,12.102347799573128,PrimeSourceLtd,Central,NotReturned,0.4103990800341727,Low
ORD00000961,PROD00000961,Books,467.57,4,3.96,0.8469320101802938,FastShipLogistics,Central,NotReturned,0.44180158201484987,Low
ORD00000962,PROD00000962,Electronics,101.53,1,1.84,1.8122722348074463,FastShipLogistics,Central,NotReturned,0.3592001887250825,Low
ORD00000963,PROD00000963,Books,210.37,4,41.08,19.527499168132337,TechVendorInc,West,Returned,0.549703022203909,High
ORD00000964,PROD00000964,Electronics,197.92,5,23.22,11.732012934518998,GlobalSupplyCo,North,NotReturned,0.4514133112835539,Low
ORD00000965,PROD00000965,Books,60.24,3,17.63,29.26626826029216,TechVendorInc,Central,Returned,0.5760699581565811,High
ORD00000966,PROD00000966,Home,284.85,3,29.37,10.310689836756188,PrimeSourceLtd,North,Returned,0.5147214605438153,Medium
ORD00000967,PROD00000967,Books,307.78,5,41.58,13.509649749821302,DirectGoodsCorp,South,NotReturned,0.5026531612173751,Medium
ORD00000968,PROD00000968,Electronics,485.51,3,45.95,9.464274680233158,FastShipLogistics,West,NotReturned,0.4006046156693766,Low
ORD00000969,PROD00000969,Electronics,351.87,3,26.2,7.445931736152556,TechVendorInc,Central,NotReturned,0.4867640215703403,Medium
ORD00000970,PROD00000970,Clothing,213.75,5,30.05,14.058479532163743,MegaDistributorLLC,Central,NotReturned,0.46508040399546785,Low
ORD00000971,PROD00000971,Home,495.0,2,19.39,3.917171717171717,QuickStockPartners,South,Returned,0.5312533910802825,High
ORD00000972,PROD00000972,Electronics,439.21,4,0.93,0.21174381275471874,GlobalSupplyCo,South,Returned,0.6113338482642344,High
ORD00000973,PROD00000973,Books,28.56,3,11.86,41.52661064425771,TechVendorInc,East,Returned,0.5220846938811657,Medium
ORD00000974,PROD00000974,Home,136.3,3,43.7,32.06162876008804,PrimeSourceLtd,North,NotReturned,0.4942090570726313,Medium
ORD00000975,PROD00000975,Home,332.63,3,46.56,13.997534798424677,QuickStockPartners,South,NotReturned,0.4681981505947062,Low
ORD00000976,PROD00000976,Toys,117.16,3,6.44,5.4967565722089455,ReliableSuppliesInc,Central,Returned,0.49683736340497214,Medium
ORD00000977,PROD00000977,Home,269.57,2,17.76,6.588270208109212,QuickStockPartners,East,NotReturned,0.4913531951925807,Medium
ORD00000978,PROD00000978,Toys,32.71,2,9.87,30.174258636502593,ReliableSuppliesInc,Central,Returned,0.5567281053085266,High
