Order_ID,Product_ID,Product_Category,Product_Price,Order_Quantity,Discount_Applied,discount_percentage,Supplier_Name,Region,Return_Status,return_probability,risk_category
ORD00001310,PROD00001310,Books,390.61,2,12.16,3.1130795422544226,ReliableSuppliesInc,Central,Returned,0.5403373543395259,High
ORD00001312,PROD00001312,Electronics,334.41,4,41.42,12.385993241828892,DirectGoodsCorp,East,Returned,0.562843778924148,High
ORD00001313,PROD00001313,Home,65.56,5,23.99,36.59243441122636,TechVendorInc,East,Returned,0.5704000423773113,High
ORD00001316,PROD00001316,Toys,17.34,3,1.24,7.151095732410612,TechVendorInc,West,Returned,0.5502606161263979,High
ORD00001319,PROD00001319,Electronics,68.67,2,9.78,14.242027086063782,DirectGoodsCorp,South,NotReturned,0.5422087306425495,High
ORD00001320,PROD00001320,Books,413.02,1,26.61,6.442787274224009,TechVendorInc,Central,Returned,0.5630353050395236,High
ORD00001321,PROD00001321,Books,428.28,3,1.41,0.3292238722331185,GlobalSupplyCo,West,Returned,0.579057707145951,High
ORD00001323,PROD00001323,Home,485.02,4,35.2,7.2574326831883225,TechVendorInc,East,Returned,0.5976718626601314,High
ORD00001324,PROD00001324,Books,488.99,4,32.5,6.646352686149001,DirectGoodsCorp,North,Returned,0.5494956156017671,High
ORD00001325,PROD00001325,Clothing,482.67,3,36.74,7.611825885180351,FastShipLogistics,Central,Returned,0.5413018647822812,High
ORD00001328,PROD00001328,Books,325.21,5,28.96,8.905015220934166,PrimeSourceLtd,North,Returned,0.5478760131351088,High
ORD00001330,PROD00001330,Toys,144.88,1,29.83,20.589453340695748,FastShipLogistics,East,Returned,0.6170910626866938,High
ORD00001331,PROD00001331,Electronics,6.29,2,42.91,682.1939586645468,QuickStockPartners,South,Returned,0.7234804683914394,High
ORD00001333,PROD00001333,Home,423.3,3,38.11,9.003071107961256,DirectGoodsCorp,North,Returned,0.5932659268521048,High
ORD00001334,PROD00001334,Home,359.01,3,33.89,9.439848472187405,FastShipLogistics,Central,Returned,0.5310668945593282,High
ORD00001335,PROD00001335,Books,63.69,5,21.45,33.67875647668394,PrimeSourceLtd,East,Returned,0.562474123538305,High
ORD00001336,PROD00001336,Home,25.92,1,14.41,55.59413580246913,GlobalSupplyCo,West,Returned,0.5374208410599963,High
ORD00001337,PROD00001337,Books,484.0,2,22.12,4.570247933884298,GlobalSupplyCo,North,Returned,0.545682418015449,High
ORD00001341,PROD00001341,Clothing,44.84,2,29.25,65.23193577163246,FastShipLogistics,South,Returned,0.6151761733185603,High
ORD00001343,PROD00001343,Toys,420.2,1,49.1,11.684911946692052,PrimeSourceLtd,North,Returned,0.5593838349243002,High
ORD00001345,PROD00001345,Home,438.38,1,21.76,4.963730097175967,GlobalSupplyCo,North,Returned,0.5634439718857874,High
ORD00001346,PROD00001346,Electronics,332.46,5,20.84,6.268423268964687,TechVendorInc,South,Returned,0.5672926093909755,High
ORD00001347,PROD00001347,Clothing,402.57,1,48.53,12.055046327346798,DirectGoodsCorp,South,Returned,0.552496423761581,High
ORD00001348,PROD00001348,Home,409.96,3,8.89,2.168504244316519,TechVendorInc,South,Returned,0.5360583952413682,High
ORD00001356,PROD00001356,Toys,326.0,2,1.75,0.5368098159509203,PrimeSourceLtd,Central,Returned,0.592372561501749,High
ORD00001359,PROD00001359,Electronics,243.28,3,30.08,12.364353830976652,FastShipLogistics,East,Returned,0.5452813495209358,High
ORD00001360,PROD00001360,Electronics,363.26,4,46.42,12.77872598139074,TechVendorInc,East,Returned,0.563713283532547,High
ORD00001368,PROD00001368,Books,385.4,5,20.67,5.363258951738454,ReliableSuppliesInc,East,Returned,0.5668767003865031,High
ORD00001369,PROD00001369,Home,327.77,1,25.27,7.709674466851755,DirectGoodsCorp,East,Returned,0.5397785058564902,High
ORD00001370,PROD00001370,Electronics,416.91,5,0.12,0.028783190616679857,FastShipLogistics,East,Returned,0.7121182592497258,High
ORD00001372,PROD00001372,Clothing,425.98,1,29.6,6.948683036762289,GlobalSupplyCo,Central,Returned,0.5328687700565512,High
ORD00001376,PROD00001376,Home,338.37,1,35.96,10.627419688506665,PrimeSourceLtd,East,Returned,0.5569286496751237,High
ORD00001381,PROD00001381,Toys,458.51,5,26.2,5.714161086999193,FastShipLogistics,East,Returned,0.5701795284471463,High
ORD00001383,PROD00001383,Electronics,268.69,5,9.15,3.405411440693736,GlobalSupplyCo,East,Returned,0.531710830044661,High
ORD00001387,PROD00001387,Books,439.35,3,14.43,3.284397405257767,QuickStockPartners,South,Returned,0.5795156494034512,High
ORD00001388,PROD00001388,Electronics,459.7,2,25.14,5.468783989558408,PrimeSourceLtd,South,Returned,0.552662281567865,High
ORD00001389,PROD00001389,Books,98.47,5,0.55,0.5585457499746116,TechVendorInc,South,Returned,0.5911225634057693,High
ORD00001392,PROD00001392,Electronics,143.28,1,8.2,5.723059743160245,GlobalSupplyCo,South,Returned,0.5694933312782059,High
ORD00001400,PROD00001400,Clothing,180.4,3,42.25,23.420177383592016,MegaDistributorLLC,East,Returned,0.5325686423771329,High
ORD00001402,PROD00001402,Home,433.82,3,1.85,0.42644414734221575,TechVendorInc,West,Returned,0.5745944830126668,High
ORD00001403,PROD00001403,Clothing,290.21,1,34.84,12.005099755349576,PrimeSourceLtd,West,Returned,0.5560035710359101,High
ORD00001404,PROD00001404,Clothing,63.51,2,37.05,58.33726972130373,PrimeSourceLtd,North,Returned,0.6025492882746996,High
ORD00001405,PROD00001405,Toys,129.08,2,32.5,25.178184071893394,PrimeSourceLtd,West,Returned,0.5828127315418612,High
ORD00001408,PROD00001408,Books,474.99,3,0.33,0.06947514684519673,PrimeSourceLtd,West,Returned,0.599978254952867,High
ORD00001412,PROD00001412,Toys,375.48,1,11.86,3.1586236284222857,MegaDistributorLLC,West,Returned,0.5767334221006685,High
ORD00001416,PROD00001416,Clothing,340.16,3,34.94,10.271636876763875,TechVendorInc,North,Returned,0.5771005542583771,High
ORD00001423,PROD00001423,Clothing,92.93,5,7.98,8.58710857634779,FastShipLogistics,South,Returned,0.5916929945715554,High
ORD00001427,PROD00001427,Toys,359.97,2,41.14,11.428730171958772,FastShipLogistics,South,Returned,0.5406930876014066,High
ORD00001429,PROD00001429,Home,44.52,2,20.1,45.14824797843666,TechVendorInc,East,NotReturned,0.5317179088659343,High
ORD00001431,PROD00001431,Clothing,139.65,2,42.01,30.08234872896527,DirectGoodsCorp,North,Returned,0.5669515058381148,High
ORD00001433,PROD00001433,Clothing,379.27,3,49.39,13.022385108234241,PrimeSourceLtd,Central,Returned,0.5571824439025046,High
ORD00001435,PROD00001435,Home,78.23,5,36.67,46.87460053687843,MegaDistributorLLC,East,Returned,0.5350899445745558,High
ORD00001437,PROD00001437,Electronics,294.17,3,36.87,12.5335690247136,DirectGoodsCorp,South,Returned,0.5787728966213553,High
ORD00001439,PROD00001439,Clothing,62.42,3,44.83,71.8199295097725,DirectGoodsCorp,South,NotReturned,0.5396103156979756,High
ORD00001440,PROD00001440,Toys,316.76,3,41.31,13.04141937113272,QuickStockPartners,East,Returned,0.5994506839531261,High
ORD00001441,PROD00001441,Books,183.44,2,38.57,21.025948539031837,TechVendorInc,West,Returned,0.5430653287965996,High
ORD00001443,PROD00001443,Clothing,229.06,5,31.38,13.699467388457172,QuickStockPartners,South,NotReturned,0.5593933194108421,High
ORD00001446,PROD00001446,Electronics,212.84,1,9.69,4.552715654952076,FastShipLogistics,East,Returned,0.5995288690747078,High
ORD00001451,PROD00001451,Home,470.77,4,3.66,0.7774497100494935,ReliableSuppliesInc,East,Returned,0.6747467062964837,High
ORD00001456,PROD00001456,Clothing,235.29,2,16.98,7.216626290960091,TechVendorInc,Central,Returned,0.5443032135583349,High
ORD00001460,PROD00001460,Clothing,131.54,5,25.91,19.697430439410066,GlobalSupplyCo,West,Returned,0.5459477002755242,High
ORD00001461,PROD00001461,Home,229.71,5,26.93,11.723477428061468,PrimeSourceLtd,West,Returned,0.5364573271800279,High
ORD00001466,PROD00001466,Clothing,184.37,5,37.73,20.464283777187177,TechVendorInc,North,NotReturned,0.5576944851646799,High
ORD00001467,PROD00001467,Books,481.46,4,9.73,2.020936318697296,PrimeSourceLtd,Central,Returned,0.565041849826359,High
ORD00001473,PROD00001473,Books,160.3,4,3.16,1.9713038053649408,TechVendorInc,West,Returned,0.5482993913993573,High
ORD00001474,PROD00001474,Clothing,77.04,5,45.53,59.099169262720665,GlobalSupplyCo,East,Returned,0.5771696985259743,High
ORD00001479,PROD00001479,Books,272.24,5,8.95,3.287540405524537,QuickStockPartners,West,Returned,0.5408207138188211,High
ORD00001480,PROD00001480,Home,18.23,3,32.1,176.08337904552934,GlobalSupplyCo,West,Returned,0.5658096418037081,High
ORD00001482,PROD00001482,Home,458.88,1,39.0,8.498953974895397,TechVendorInc,Central,Returned,0.5367992915081852,High
ORD00001483,PROD00001483,Home,40.5,1,47.0,116.0493827160494,MegaDistributorLLC,South,Returned,0.6434637154379184,High
ORD00001487,PROD00001487,Home,448.98,2,1.76,0.3919996436366876,TechVendorInc,Central,Returned,0.5458803604479513,High
ORD00001488,PROD00001488,Home,256.97,3,47.64,18.539129081215705,GlobalSupplyCo,North,Returned,0.5337355621561357,High
ORD00001497,PROD00001497,Books,449.83,4,18.99,4.221594824711557,GlobalSupplyCo,East,Returned,0.5666116571125598,High
ORD00001500,PROD00001500,Books,5.6,4,30.21,539.4642857142858,GlobalSupplyCo,North,Returned,0.6963701911576332,High
ORD00001503,PROD00001503,Books,468.12,3,17.46,3.729812868495258,FastShipLogistics,East,Returned,0.553274601005616,High
ORD00001504,PROD00001504,Toys,23.68,3,23.0,97.12837837837837,GlobalSupplyCo,East,Returned,0.5581126090901225,High
ORD00001509,PROD00001509,Clothing,89.63,4,28.25,31.518464799732232,TechVendorInc,East,Returned,0.5974168024633493,High
ORD00001522,PROD00001522,Books,72.19,2,43.58,60.368472087546756,MegaDistributorLLC,North,Returned,0.5903874811903017,High
ORD00001526,PROD00001526,Electronics,282.86,2,48.42,17.11800890900092,MegaDistributorLLC,North,Returned,0.5652954128336678,High
ORD00001527,PROD00001527,Clothing,157.46,1,9.16,5.817350438206528,PrimeSourceLtd,South,Returned,0.6251231897851519,High
ORD00001528,PROD00001528,Books,427.49,3,21.89,5.1205876160845865,TechVendorInc,East,Returned,0.5510954931685202,High
ORD00001537,PROD00001537,Clothing,260.11,1,1.08,0.4152089500595902,TechVendorInc,East,Returned,0.610707309651957,High
ORD00001539,PROD00001539,Electronics,447.6,5,9.16,2.0464700625558536,MegaDistributorLLC,Central,Returned,0.5313812212658108,High
ORD00001540,PROD00001540,Books,308.3,3,49.27,15.981187155368149,QuickStockPartners,East,Returned,0.5480517577482296,High
ORD00001544,PROD00001544,Toys,238.5,5,45.0,18.867924528301888,TechVendorInc,North,Returned,0.5448904921738954,High
ORD00001546,PROD00001546,Books,5.81,5,48.88,841.3080895008607,GlobalSupplyCo,East,NotReturned,0.6571190883392752,High
ORD00001548,PROD00001548,Electronics,348.15,3,47.01,13.502800517018526,TechVendorInc,South,NotReturned,0.5352226168044246,High
ORD00001552,PROD00001552,Electronics,396.48,3,31.23,7.87681598062954,DirectGoodsCorp,South,Returned,0.5608799149754993,High
ORD00001557,PROD00001557,Electronics,118.35,1,38.68,32.68272074355725,TechVendorInc,North,Returned,0.5966251330516706,High
ORD00001558,PROD00001558,Home,380.57,5,17.74,4.661428909267677,PrimeSourceLtd,West,Returned,0.5744880838763848,High
ORD00001562,PROD00001562,Home,385.69,3,42.99,11.146257356944696,DirectGoodsCorp,East,Returned,0.5786317101902376,High
ORD00001563,PROD00001563,Electronics,18.93,4,40.24,212.57263602746966,MegaDistributorLLC,Central,Returned,0.6180500592202032,High
ORD00001569,PROD00001569,Clothing,39.23,1,45.56,116.13561050216671,DirectGoodsCorp,East,Returned,0.5928779894981495,High
ORD00001576,PROD00001576,Home,258.41,3,0.38,0.1470531326187067,GlobalSupplyCo,West,Returned,0.5330447275969119,High
ORD00001580,PROD00001580,Books,78.57,4,48.03,61.130202367315775,GlobalSupplyCo,West,Returned,0.5376502804350034,High
ORD00001581,PROD00001581,Home,294.86,1,33.91,11.500373058400596,QuickStockPartners,West,Returned,0.5676239264145913,High
ORD00001583,PROD00001583,Home,257.84,4,2.99,1.1596338814768852,TechVendorInc,South,Returned,0.546779820528784,High
ORD00001592,PROD00001592,Toys,157.56,1,13.92,8.834729626808835,QuickStockPartners,South,Returned,0.5791575340544179,High
ORD00001594,PROD00001594,Electronics,300.47,2,28.81,9.588311645089359,ReliableSuppliesInc,North,Returned,0.5718355054454924,High
ORD00001595,PROD00001595,Clothing,34.47,3,25.29,73.36814621409921,FastShipLogistics,East,Returned,0.5581320418541259,High
ORD00001596,PROD00001596,Toys,353.53,1,28.7,8.118122931575822,FastShipLogistics,Central,Returned,0.5838011834428777,High
ORD00001607,PROD00001607,Clothing,379.39,5,22.18,5.8462268378186035,MegaDistributorLLC,West,Returned,0.5968173538914475,High
ORD00001608,PROD00001608,Electronics,388.98,1,13.98,3.5940151164584293,DirectGoodsCorp,Central,Returned,0.5440146334851386,High
ORD00001610,PROD00001610,Clothing,317.95,1,8.56,2.69224720868061,PrimeSourceLtd,North,Returned,0.572310962625363,High
ORD00001611,PROD00001611,Clothing,12.7,5,33.98,267.5590551181102,FastShipLogistics,North,NotReturned,0.5475667365103771,High
ORD00001613,PROD00001613,Electronics,49.73,3,21.54,43.313895033179165,FastShipLogistics,East,Returned,0.5558168039467691,High
ORD00001616,PROD00001616,Electronics,433.41,5,24.91,5.747444682863801,TechVendorInc,West,Returned,0.5834336218047893,High
ORD00001617,PROD00001617,Clothing,414.28,4,2.68,0.6469054745582699,TechVendorInc,North,Returned,0.5914469602834892,High
ORD00001618,PROD00001618,Toys,418.85,3,26.3,6.27909752894831,TechVendorInc,West,Returned,0.5415289445607782,High
ORD00001619,PROD00001619,Clothing,91.83,2,3.58,3.8985081128171624,QuickStockPartners,South,Returned,0.5935277479174613,High
ORD00001622,PROD00001622,Clothing,23.47,2,32.65,139.11376224968043,GlobalSupplyCo,North,Returned,0.6276713240713159,High
ORD00001631,PROD00001631,Books,12.7,4,48.06,378.4251968503937,QuickStockPartners,East,Returned,0.7361212308451328,High
ORD00001636,PROD00001636,Electronics,396.34,4,40.17,10.1352374224151,FastShipLogistics,West,Returned,0.5806836449476596,High
ORD00001637,PROD00001637,Toys,309.18,2,19.07,6.167928067792224,PrimeSourceLtd,South,Returned,0.5439874263985347,High
ORD00001640,PROD00001640,Electronics,59.71,3,42.62,71.37832858817617,ReliableSuppliesInc,South,Returned,0.6290917221666015,High
ORD00001643,PROD00001643,Toys,485.35,5,46.34,9.547749047079428,DirectGoodsCorp,East,Returned,0.5665268687776017,High
ORD00001644,PROD00001644,Electronics,423.03,3,42.23,9.982743540647235,QuickStockPartners,Central,Returned,0.560845202520225,High
ORD00001645,PROD00001645,Home,213.28,3,11.79,5.527944486121529,MegaDistributorLLC,West,Returned,0.5368911543034343,High
ORD00001647,PROD00001647,Home,166.41,1,24.51,14.728682170542637,TechVendorInc,Central,Returned,0.5546499074933052,High
ORD00001648,PROD00001648,Home,394.58,4,9.51,2.4101576359673578,GlobalSupplyCo,West,Returned,0.5438611355285017,High
ORD00001656,PROD00001656,Clothing,174.18,4,16.29,9.352394075094729,GlobalSupplyCo,North,Returned,0.5469528976086717,High
ORD00001660,PROD00001660,Clothing,114.02,1,6.1,5.349938607261883,FastShipLogistics,West,Returned,0.5609964612046489,High
ORD00001662,PROD00001662,Toys,225.2,1,41.65,18.494671403197156,FastShipLogistics,West,Returned,0.5812391983296423,High
ORD00001663,PROD00001663,Electronics,478.59,3,0.75,0.15671033661380304,DirectGoodsCorp,East,Returned,0.6316299878974854,High
ORD00001665,PROD00001665,Electronics,60.73,1,6.94,11.427630495636425,TechVendorInc,East,Returned,0.6426025754103781,High
ORD00001669,PROD00001669,Electronics,477.05,1,34.09,7.146001467351431,GlobalSupplyCo,South,Returned,0.5442138422682864,High
ORD00001671,PROD00001671,Books,416.26,1,31.6,7.591409215394225,QuickStockPartners,Central,Returned,0.5361834867932486,High
ORD00001672,PROD00001672,Books,160.26,3,40.85,25.48982902782978,MegaDistributorLLC,East,Returned,0.5485837377688738,High
ORD00001674,PROD00001674,Clothing,300.35,2,7.71,2.567005160645913,MegaDistributorLLC,North,NotReturned,0.5359737262144094,High
ORD00001675,PROD00001675,Electronics,187.08,1,40.36,21.573658327988024,FastShipLogistics,North,Returned,0.5711929178917141,High
ORD00001677,PROD00001677,Clothing,469.43,1,9.07,1.9321304560850394,DirectGoodsCorp,North,Returned,0.612807147705357,High
ORD00001685,PROD00001685,Toys,22.17,2,49.12,221.56066756878664,PrimeSourceLtd,East,Returned,0.6219101960307064,High
ORD00001693,PROD00001693,Books,353.45,4,7.88,2.229452539255906,TechVendorInc,South,Returned,0.5327498769932213,High
ORD00001695,PROD00001695,Electronics,142.45,5,46.31,32.50965250965251,FastShipLogistics,West,Returned,0.6085108654094408,High
ORD00001696,PROD00001696,Home,32.09,4,33.58,104.64319102524149,DirectGoodsCorp,East,Returned,0.5859782047853561,High
ORD00001697,PROD00001697,Clothing,348.76,1,23.1,6.623465993806629,DirectGoodsCorp,West,Returned,0.5384482073441094,High
ORD00001698,PROD00001698,Books,211.88,5,39.36,18.576552765716446,PrimeSourceLtd,East,Returned,0.5552019409505796,High
ORD00001702,PROD00001702,Electronics,295.18,5,15.96,5.406870384172369,FastShipLogistics,South,Returned,0.5809835894509818,High
ORD00001704,PROD00001704,Clothing,365.86,1,41.69,11.395069152134695,TechVendorInc,South,Returned,0.5408895166337531,High
ORD00001706,PROD00001706,Home,34.21,2,17.34,50.686933645133,DirectGoodsCorp,South,Returned,0.5808921552312989,High
ORD00001707,PROD00001707,Electronics,40.04,2,47.02,117.43256743256745,QuickStockPartners,West,Returned,0.618508681285889,High
ORD00001708,PROD00001708,Books,18.68,5,13.88,74.30406852248395,FastShipLogistics,East,Returned,0.6322744533870452,High
ORD00001710,PROD00001710,Electronics,453.2,3,35.52,7.837599293909975,TechVendorInc,North,Returned,0.5690718941661163,High
ORD00001714,PROD00001714,Books,183.73,5,25.39,13.819191204484843,MegaDistributorLLC,West,Returned,0.5557735924818618,High
ORD00001715,PROD00001715,Books,26.11,1,48.97,187.5526618153964,GlobalSupplyCo,South,Returned,0.6129472009881307,High
ORD00001716,PROD00001716,Toys,457.61,1,47.76,10.436834859378072,MegaDistributorLLC,Central,Returned,0.5343332998280638,High
ORD00001717,PROD00001717,Clothing,415.54,5,2.91,0.7002935938778457,PrimeSourceLtd,East,Returned,0.5790213549481272,High
ORD00001718,PROD00001718,Toys,126.36,1,42.96,33.998100664767335,QuickStockPartners,North,Returned,0.5339478709360805,High
ORD00001725,PROD00001725,Home,210.76,1,29.97,14.21996583791991,GlobalSupplyCo,South,Returned,0.5670462174531637,High
ORD00001727,PROD00001727,Toys,334.8,1,43.79,13.079450418160096,FastShipLogistics,East,Returned,0.5478839968912864,High
ORD00001728,PROD00001728,Toys,31.0,4,34.46,111.16129032258064,FastShipLogistics,West,Returned,0.6177492766074056,High
ORD00001730,PROD00001730,Home,395.26,1,8.29,2.097353640641603,FastShipLogistics,Central,Returned,0.535804522966737,High
ORD00001733,PROD00001733,Toys,95.7,2,42.91,44.83803552769069,TechVendorInc,West,NotReturned,0.5395663880114823,High
ORD00001734,PROD00001734,Toys,223.69,4,11.12,4.971165452188296,FastShipLogistics,East,Returned,0.5344221991231901,High
ORD00001740,PROD00001740,Home,385.41,5,33.37,8.658311927557664,PrimeSourceLtd,East,NotReturned,0.544318322453143,High
ORD00001744,PROD00001744,Books,380.5,2,44.84,11.78449408672799,FastShipLogistics,West,Returned,0.5410186377856155,High
ORD00001745,PROD00001745,Electronics,188.4,2,36.3,19.267515923566876,TechVendorInc,South,Returned,0.5342389924925138,High
ORD00001748,PROD00001748,Home,276.76,3,41.42,14.966035554270848,DirectGoodsCorp,South,Returned,0.5434344754322784,High
ORD00001751,PROD00001751,Clothing,62.37,3,13.04,20.907487574154242,PrimeSourceLtd,Central,Returned,0.5581776988825228,High
ORD00001758,PROD00001758,Books,38.18,5,35.73,93.58302776322681,TechVendorInc,West,Returned,0.613857178969381,High
ORD00001759,PROD00001759,Books,287.52,3,24.85,8.642877017250974,FastShipLogistics,East,Returned,0.5417005457065617,High
ORD00001760,PROD00001760,Home,270.31,2,28.89,10.687728903851133,GlobalSupplyCo,North,NotReturned,0.53656782919216,High
ORD00001770,PROD00001770,Clothing,396.16,1,1.66,0.4190226171243942,TechVendorInc,East,Returned,0.5455532640153208,High
ORD00001771,PROD00001771,Electronics,271.68,1,22.55,8.30020612485277,DirectGoodsCorp,East,NotReturned,0.5539346448771072,High
ORD00001773,PROD00001773,Toys,257.36,5,32.98,12.8147342244327,TechVendorInc,Central,Returned,0.5447662830759178,High
ORD00001775,PROD00001775,Clothing,29.45,2,5.96,20.237691001697794,GlobalSupplyCo,East,Returned,0.614397958709311,High
ORD00001778,PROD00001778,Toys,52.45,1,10.93,20.838894184938034,GlobalSupplyCo,East,Returned,0.598553733382677,High
ORD00001780,PROD00001780,Electronics,239.75,1,5.09,2.1230448383733056,GlobalSupplyCo,North,Returned,0.5812823785966837,High
ORD00001795,PROD00001795,Toys,199.43,1,46.3,23.216166073308926,FastShipLogistics,West,Returned,0.5678955668567395,High
ORD00001796,PROD00001796,Home,238.43,2,45.81,19.213186260118274,MegaDistributorLLC,South,Returned,0.544984118709109,High
ORD00001797,PROD00001797,Books,219.66,3,25.77,11.731767276700356,FastShipLogistics,East,Returned,0.547916736433336,High
ORD00001798,PROD00001798,Home,247.57,2,39.13,15.80563073070243,GlobalSupplyCo,South,Returned,0.5619860439528186,High
ORD00001799,PROD00001799,Clothing,262.35,4,46.65,17.781589479702685,FastShipLogistics,South,Returned,0.5947996795460662,High
ORD00001800,PROD00001800,Books,463.65,2,19.59,4.225169847945649,MegaDistributorLLC,East,Returned,0.5868240931524992,High
ORD00001802,PROD00001802,Clothing,16.98,2,42.56,250.6478209658422,QuickStockPartners,Central,Returned,0.5429896335679951,High
ORD00001805,PROD00001805,Toys,37.23,3,25.55,68.62745098039217,DirectGoodsCorp,Central,NotReturned,0.5393078281412158,High
ORD00001821,PROD00001821,Electronics,68.9,1,43.98,63.831640058055136,ReliableSuppliesInc,North,Returned,0.6740037329953154,High
ORD00001823,PROD00001823,Books,98.3,1,38.96,39.63377416073246,DirectGoodsCorp,Central,Returned,0.5333557903889034,High
ORD00001827,PROD00001827,Clothing,437.88,2,36.86,8.41783136932493,MegaDistributorLLC,East,Returned,0.544922548944391,High
ORD00001834,PROD00001834,Books,453.8,4,36.53,8.049801674746584,GlobalSupplyCo,Central,Returned,0.546173598237627,High
ORD00001836,PROD00001836,Home,29.75,5,7.34,24.672268907563026,PrimeSourceLtd,North,Returned,0.6394819985810714,High
ORD00001837,PROD00001837,Home,239.29,4,25.74,10.756822265869864,FastShipLogistics,East,Returned,0.5404729379170998,High
ORD00001838,PROD00001838,Electronics,185.82,5,24.92,13.410827682703694,FastShipLogistics,Central,Returned,0.533638941625774,High
ORD00001841,PROD00001841,Home,64.23,5,26.28,40.91546006539,MegaDistributorLLC,Central,Returned,0.5588420448213505,High
ORD00001844,PROD00001844,Home,443.01,2,47.16,10.64535789259836,FastShipLogistics,Central,Returned,0.5353973162922651,High
ORD00001855,PROD00001855,Clothing,28.8,4,44.79,155.52083333333334,DirectGoodsCorp,West,Returned,0.6413308768888677,High
ORD00001857,PROD00001857,Clothing,454.44,2,14.96,3.291963735586656,TechVendorInc,North,Returned,0.5576977257605178,High
ORD00001864,PROD00001864,Books,332.06,2,43.93,13.229536830693247,FastShipLogistics,East,Returned,0.5440577355617969,High
ORD00001866,PROD00001866,Home,438.48,1,48.25,11.003922641853677,GlobalSupplyCo,North,Returned,0.6078429147414174,High
ORD00001867,PROD00001867,Electronics,11.7,5,26.1,223.0769230769231,TechVendorInc,South,Returned,0.6594527327150215,High
ORD00001868,PROD00001868,Home,34.6,4,19.68,56.878612716763,TechVendorInc,East,Returned,0.5957689508377016,High
ORD00001874,PROD00001874,Clothing,406.07,5,31.11,7.661240672790405,TechVendorInc,West,Returned,0.5675045947136246,High
ORD00001877,PROD00001877,Home,143.03,1,12.09,8.452772145703698,QuickStockPartners,North,Returned,0.5658284477477251,High
ORD00001880,PROD00001880,Clothing,119.94,1,37.03,30.87377021844256,TechVendorInc,Central,Returned,0.5612006320288541,High
ORD00001884,PROD00001884,Home,365.01,2,23.02,6.306676529410153,FastShipLogistics,South,Returned,0.5364780238703346,High
ORD00001886,PROD00001886,Books,377.38,5,19.88,5.267899729715406,DirectGoodsCorp,South,Returned,0.5599622100620498,High
ORD00001887,PROD00001887,Home,436.91,2,43.12,9.86930946876931,GlobalSupplyCo,North,Returned,0.5342471590637891,High
ORD00001888,PROD00001888,Toys,246.46,2,45.18,18.331575103465063,TechVendorInc,Central,Returned,0.5410864601845472,High
ORD00001889,PROD00001889,Clothing,253.17,4,47.68,18.833195086305647,FastShipLogistics,East,Returned,0.5629907056104813,High
ORD00001890,PROD00001890,Clothing,432.9,3,3.25,0.7507507507507508,MegaDistributorLLC,Central,Returned,0.5525310011998334,High
ORD00001894,PROD00001894,Home,176.36,3,38.96,22.09117713767294,TechVendorInc,West,Returned,0.6134223271584921,High
ORD00001895,PROD00001895,Clothing,205.54,1,39.84,19.383088449936757,MegaDistributorLLC,South,NotReturned,0.5503100463762788,High
ORD00001898,PROD00001898,Clothing,295.12,5,36.27,12.289915966386555,PrimeSourceLtd,South,Returned,0.590663066790275,High
ORD00001901,PROD00001901,Electronics,48.91,2,13.23,27.049683091392357,TechVendorInc,East,Returned,0.6354741847144797,High
ORD00001904,PROD00001904,Clothing,330.35,1,18.32,5.545633419100953,MegaDistributorLLC,East,Returned,0.5795528683045545,High
ORD00001908,PROD00001908,Toys,40.94,3,25.54,62.383976551050324,GlobalSupplyCo,East,Returned,0.6346143134094887,High
ORD00001911,PROD00001911,Toys,32.58,4,45.1,138.42848373235114,QuickStockPartners,East,Returned,0.6314813957888883,High
ORD00001913,PROD00001913,Home,145.56,4,27.63,18.981863149216814,PrimeSourceLtd,East,Returned,0.5832984472421657,High
ORD00001916,PROD00001916,Electronics,35.0,4,33.03,94.37142857142857,DirectGoodsCorp,East,Returned,0.598022704941248,High
ORD00001917,PROD00001917,Electronics,345.32,2,32.1,9.295725703695123,TechVendorInc,East,NotReturned,0.5383175451854324,High
ORD00001918,PROD00001918,Clothing,220.08,2,35.78,16.257724463831334,DirectGoodsCorp,East,Returned,0.5377253743389196,High
ORD00001919,PROD00001919,Electronics,77.17,2,42.14,54.606712453025786,QuickStockPartners,Central,Returned,0.5935440613632629,High
ORD00001924,PROD00001924,Electronics,6.36,4,39.07,614.3081761006289,PrimeSourceLtd,South,Returned,0.5340365246787472,High
ORD00001926,PROD00001926,Clothing,133.81,1,10.32,7.712428069650998,FastShipLogistics,East,Returned,0.5884771644819995,High
ORD00001928,PROD00001928,Clothing,166.01,1,48.87,29.437985663514247,TechVendorInc,North,Returned,0.6641815569619203,High
ORD00001929,PROD00001929,Toys,50.79,5,4.45,8.761567237645206,TechVendorInc,North,Returned,0.5587857545150858,High
ORD00001935,PROD00001935,Home,316.67,4,7.73,2.4410269365585626,MegaDistributorLLC,West,Returned,0.5567883927435188,High
ORD00001938,PROD00001938,Home,80.79,5,28.85,35.70986508231216,FastShipLogistics,East,Returned,0.5750358205349901,High
ORD00001939,PROD00001939,Electronics,458.45,5,31.26,6.818627985603665,FastShipLogistics,West,Returned,0.6155599082590356,High
ORD00001940,PROD00001940,Books,393.45,5,39.46,10.029228618630068,MegaDistributorLLC,Central,Returned,0.5762130354678525,High
